Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
33,Female,Divorced,Sales,Executive,4,7044.0,99,11,13,2,4.0,5.0,3,0,Yes,3,30,7,1,2,3,27,3,No
33,Male,Married,Sales,Manager,5,19589.0,74,12,12,6,,,1,89,Yes,8,46,8,1,1,2,17,4,No
29,Female,Divorced,HR,Executive,5,14984.0,65,5,1,9,3.0,5.0,2,14,No,8,59,11,3,1,4,7,4,No
31,Male,Single,Sales,Manager,4,6617.0,60,6,8,3,2.0,4.0,2,50,Yes,3,47,19,4,2,2,6,4,Yes
57,Female,Married,,Manager,2,19447.0,85,1,12,9,4.0,,3,75,No,6,59,4,2,4,2,35,4,No
53,Female,Single,Marketing,Assistant,3,10607.0,26,16,10,6,4.0,1.0,3,84,Yes,8,50,14,4,4,3,36,4,No
29,Male,Married,Marketing,Manager,1,15120.0,78,24,12,2,1.0,5.0,4,16,Yes,6,58,13,4,1,4,38,4,No
36,Female,Divorced,IT,Executive,1,,35,14,10,9,4.0,,1,72,No,2,42,10,2,4,1,17,4,No
36,Female,Married,,Assistant,4,16999.0,19,24,12,8,3.0,,1,0,Yes,7,42,10,2,2,4,28,4,No
22,Female,Married,Sales,Assistant,2,7323.0,20,14,3,1,3.0,1.0,4,94,No,6,47,14,1,3,3,1,2,Yes
50,Male,Married,HR,Manager,2,7023.0,57,24,6,2,4.0,4.0,3,80,No,6,35,15,3,2,1,21,2,Yes
20,Male,Single,,Manager,2,19778.0,40,13,2,5,,,1,83,Yes,9,30,11,4,2,3,36,2,No
31,Female,Married,,Analyst,1,13972.0,68,12,5,5,2.0,4.0,3,52,No,3,57,4,1,1,1,31,3,No
58,Female,Divorced,IT,Manager,5,4859.0,17,23,2,5,,2.0,3,3,No,1,45,15,1,3,1,22,3,No
23,Male,Married,Marketing,Analyst,1,16985.0,25,7,7,9,,1.0,1,24,No,4,38,11,4,4,2,40,4,No
32,Male,Married,HR,Executive,2,9441.0,39,6,5,7,1.0,1.0,1,97,Yes,1,53,7,2,3,2,41,4,No
53,Female,Divorced,Sales,Manager,1,18037.0,26,23,8,7,1.0,5.0,4,6,Yes,5,38,7,3,4,2,10,2,No
40,Male,Divorced,Sales,Manager,1,10747.0,79,9,6,5,2.0,4.0,4,62,No,6,57,14,2,1,4,28,1,No
41,Male,Single,HR,Analyst,3,8517.0,18,21,13,7,2.0,3.0,3,90,Yes,8,56,7,3,2,1,27,3,Yes
23,Female,Divorced,IT,Analyst,4,,66,16,8,0,2.0,4.0,3,1,Yes,3,40,6,2,3,1,13,2,No
37,Male,Divorced,Sales,Assistant,5,9369.0,79,9,12,6,1.0,4.0,2,44,Yes,3,58,5,4,4,4,1,2,No
24,Male,Divorced,HR,Assistant,3,13961.0,84,14,9,2,2.0,4.0,3,4,No,3,37,15,4,4,2,43,1,Yes
38,Male,Married,HR,Manager,4,19716.0,48,9,7,2,1.0,4.0,1,67,No,4,35,3,1,4,4,22,1,No
21,Female,Single,,Executive,2,14149.0,30,4,1,8,4.0,4.0,1,66,Yes,3,39,5,4,3,3,23,4,No
31,Male,Divorced,Marketing,Assistant,3,13410.0,89,9,9,0,1.0,5.0,1,24,Yes,9,32,18,4,3,1,34,4,No
36,Female,Divorced,IT,Assistant,4,10059.0,28,8,13,8,,5.0,2,48,No,8,52,0,3,4,1,11,2,No
29,Male,Divorced,IT,Assistant,3,14100.0,88,14,9,4,4.0,3.0,2,25,No,9,36,16,4,1,4,22,1,No
53,Male,Married,IT,Analyst,1,,75,27,10,8,2.0,1.0,4,90,No,6,41,12,4,3,2,49,4,No
25,Female,Married,HR,Manager,1,15048.0,67,5,2,0,2.0,1.0,1,43,No,6,36,14,3,1,1,5,1,No
27,Female,Single,HR,Analyst,3,15244.0,72,16,14,5,1.0,,3,32,Yes,4,36,11,2,3,2,10,2,No
30,Female,Single,Marketing,Executive,3,17355.0,77,10,2,0,4.0,4.0,3,60,Yes,6,32,4,4,3,2,9,2,Yes
31,Female,Married,Sales,Analyst,5,13380.0,27,27,7,0,4.0,2.0,3,8,Yes,9,37,2,3,3,1,17,3,No
28,Male,Divorced,IT,Manager,2,,59,3,14,4,3.0,5.0,4,34,Yes,5,55,5,3,2,3,16,2,No
21,Female,Divorced,Finance,Analyst,1,7782.0,69,9,5,4,4.0,3.0,3,7,No,6,56,1,1,2,2,10,3,No
27,Female,Single,IT,Executive,3,11186.0,47,3,5,0,2.0,1.0,4,12,No,6,45,2,2,3,4,21,1,No
30,Female,Divorced,Marketing,Manager,4,11461.0,76,19,1,1,2.0,4.0,1,67,Yes,8,35,14,2,2,2,2,3,No
55,Male,Married,HR,Manager,2,11780.0,53,19,6,2,4.0,4.0,2,40,Yes,9,30,13,4,1,4,47,3,No
29,Male,Single,Marketing,Manager,4,11566.0,27,1,8,2,4.0,4.0,4,4,No,9,30,7,4,1,1,36,3,No
40,Female,Married,Marketing,Manager,2,,95,22,4,6,,2.0,4,13,No,5,46,15,3,4,2,33,4,No
39,Female,Married,Marketing,Executive,4,4651.0,87,19,13,1,3.0,3.0,3,75,No,1,38,9,4,4,3,9,2,No
27,Female,Divorced,Finance,Manager,1,18854.0,27,26,3,2,3.0,,1,19,No,4,38,15,2,3,3,17,2,No
55,Female,Married,Finance,Executive,3,18884.0,30,15,10,0,1.0,5.0,1,4,Yes,5,53,12,3,2,1,33,2,No
48,Male,Married,IT,Executive,3,,68,19,10,0,1.0,5.0,3,88,Yes,6,53,4,4,4,1,12,4,No
31,Female,Divorced,HR,Analyst,5,7680.0,44,25,1,0,3.0,4.0,4,12,Yes,4,34,5,2,4,3,13,4,No
33,Male,Married,Marketing,Analyst,3,13802.0,53,7,4,0,3.0,1.0,3,22,No,4,50,10,1,2,1,46,3,No
40,Female,Divorced,Sales,Manager,1,14474.0,78,24,2,3,1.0,4.0,3,41,No,9,50,13,1,3,1,45,2,Yes
41,Female,Married,IT,Assistant,2,4750.0,84,1,5,0,4.0,,2,44,No,5,57,0,4,2,2,1,4,No
40,Male,Divorced,IT,Assistant,2,13792.0,26,24,12,3,4.0,2.0,3,36,Yes,1,35,0,2,1,3,40,2,No
49,Female,Divorced,Marketing,Manager,3,15598.0,16,16,10,5,2.0,,3,62,No,7,33,6,4,2,4,44,3,No
58,Female,Single,IT,Executive,4,7189.0,47,8,1,2,3.0,4.0,1,55,Yes,9,34,16,1,4,3,22,1,No
39,Female,Married,Marketing,Analyst,3,15476.0,29,12,9,2,3.0,2.0,2,30,No,8,37,16,3,4,3,10,1,Yes
43,Female,Married,IT,Manager,2,7742.0,95,28,9,4,3.0,4.0,1,37,No,9,32,14,1,3,4,48,2,No
42,Male,Single,HR,Manager,5,4741.0,66,24,5,9,3.0,3.0,1,90,No,4,31,14,3,3,3,38,3,No
26,Female,Divorced,IT,Executive,2,14777.0,49,6,1,1,1.0,3.0,4,73,Yes,6,53,1,1,1,1,49,3,Yes
28,Female,Divorced,IT,Analyst,4,17539.0,52,10,3,3,4.0,3.0,4,45,Yes,1,38,13,1,2,1,40,4,No
20,Male,Single,Sales,Assistant,4,,94,14,7,0,4.0,2.0,1,59,Yes,6,51,5,4,4,3,44,4,No
45,Female,Single,HR,Assistant,5,6841.0,56,5,5,9,2.0,5.0,3,65,Yes,8,51,4,2,4,1,32,3,No
57,Male,Divorced,HR,Manager,4,16979.0,95,4,11,8,3.0,3.0,4,83,Yes,7,32,11,4,2,4,13,4,Yes
57,Female,Divorced,HR,Manager,3,10643.0,21,27,9,2,2.0,1.0,4,27,No,1,50,10,3,4,4,1,3,Yes
41,Female,Single,IT,Manager,3,14836.0,70,25,4,7,4.0,1.0,4,78,No,4,39,16,3,3,1,46,3,No
29,Female,Married,Finance,Manager,2,12173.0,19,23,5,3,1.0,4.0,3,34,No,2,50,2,2,3,1,24,1,No
25,Male,Divorced,IT,Manager,1,3393.0,54,28,3,5,,,3,55,No,4,58,3,2,3,1,36,1,No
36,Male,Single,Marketing,Assistant,3,,75,14,8,9,4.0,4.0,4,0,Yes,8,52,18,1,2,4,22,2,No
57,Female,Married,Sales,Manager,3,3047.0,79,17,13,3,1.0,3.0,3,87,Yes,3,51,2,3,4,2,42,2,No
43,Male,Married,HR,Analyst,5,12647.0,80,27,3,3,,1.0,4,28,No,2,45,11,1,2,4,12,2,No
29,Female,Married,Marketing,Executive,3,13292.0,82,1,6,5,4.0,2.0,3,42,Yes,3,43,9,4,2,1,18,1,No
27,Male,Married,Marketing,Assistant,2,5288.0,79,17,7,7,4.0,5.0,4,54,Yes,9,35,9,3,1,4,21,4,Yes
40,Female,Single,Finance,Executive,5,10048.0,99,20,13,8,2.0,4.0,1,89,Yes,2,49,9,4,4,4,30,3,No
25,Male,Divorced,HR,Executive,3,18386.0,56,9,2,1,3.0,1.0,4,82,Yes,1,51,16,2,4,1,4,4,No
40,Female,Married,IT,Manager,2,14322.0,49,16,7,5,1.0,3.0,4,33,No,3,45,14,2,1,4,3,4,No
58,Male,Married,HR,Executive,5,4209.0,80,3,3,0,3.0,3.0,2,19,No,5,48,12,4,1,3,2,3,No
43,Male,Single,Sales,Analyst,1,16248.0,39,10,3,6,2.0,5.0,2,64,Yes,9,38,14,2,1,2,4,2,No
52,Male,Married,HR,Manager,2,13214.0,20,17,5,9,1.0,4.0,4,79,Yes,5,52,7,2,3,2,4,1,No
37,Male,Single,Marketing,Assistant,3,19066.0,22,16,4,2,1.0,3.0,2,40,No,5,40,6,4,3,3,8,1,Yes
47,Female,Single,Marketing,Analyst,5,11045.0,49,1,10,8,,1.0,3,76,No,2,57,15,3,2,1,10,3,No
51,Female,Divorced,,Assistant,1,6539.0,67,19,7,5,1.0,4.0,1,87,Yes,9,59,5,4,3,4,29,2,No
31,Male,Married,IT,Manager,2,15720.0,33,29,3,8,4.0,1.0,4,87,Yes,9,34,0,4,3,3,33,4,No
46,Female,Divorced,IT,Manager,1,16134.0,23,15,9,5,2.0,3.0,2,24,No,4,45,8,2,1,1,30,2,No
29,Male,Single,Sales,Assistant,2,17069.0,47,27,1,3,2.0,1.0,2,98,No,8,33,2,3,3,2,22,2,No
51,Female,Married,HR,Executive,3,18301.0,22,7,14,5,,3.0,2,30,No,7,36,14,2,2,1,28,3,No
45,Male,Single,Finance,Assistant,2,4537.0,52,8,13,0,1.0,2.0,3,38,No,1,51,17,1,4,4,29,2,No
44,Female,Single,HR,Analyst,3,19175.0,46,4,12,9,3.0,4.0,3,80,Yes,5,42,19,4,3,2,48,3,Yes
30,Female,Single,,Executive,2,3182.0,37,12,2,7,2.0,1.0,4,44,No,1,44,7,2,2,2,37,4,No
42,Male,Married,Sales,Manager,5,15219.0,48,2,11,9,4.0,4.0,2,48,No,9,33,4,3,3,1,44,4,No
53,Male,Single,HR,Analyst,2,4533.0,60,7,9,7,,,3,62,No,6,32,9,4,4,4,13,3,Yes
59,Male,Single,Marketing,Analyst,2,16406.0,46,25,11,2,3.0,3.0,4,56,No,3,54,15,1,1,1,6,4,No
42,Male,Married,HR,Manager,4,3155.0,15,26,8,4,2.0,3.0,3,77,No,6,47,2,4,4,2,29,2,Yes
48,Male,Divorced,Marketing,Executive,4,7884.0,21,6,7,4,2.0,2.0,4,91,Yes,6,34,13,1,3,4,15,1,No
50,Female,Single,HR,Manager,2,,38,2,9,2,4.0,1.0,2,21,Yes,1,53,17,1,1,4,3,1,No
26,Male,Divorced,HR,Analyst,4,10977.0,16,25,5,5,2.0,2.0,4,7,No,9,58,18,4,4,4,3,4,No
59,Female,Divorced,HR,Analyst,3,9156.0,32,7,13,8,2.0,1.0,3,0,Yes,4,42,1,2,1,4,10,4,No
52,Male,Divorced,IT,Analyst,4,8274.0,97,25,3,2,2.0,2.0,1,55,No,3,30,14,3,3,1,47,3,No
40,Female,Divorced,Marketing,Manager,2,7858.0,70,27,13,8,4.0,4.0,4,10,Yes,4,49,12,1,2,4,32,3,No
21,Female,Divorced,Sales,Assistant,1,18128.0,46,2,2,7,1.0,3.0,1,58,Yes,2,48,10,4,1,2,2,2,Yes
37,Male,Divorced,,Analyst,1,18207.0,91,26,6,4,2.0,1.0,4,28,Yes,3,44,6,1,3,4,17,2,Yes
52,Male,Married,,Analyst,2,7678.0,84,4,13,8,1.0,,2,78,No,3,37,11,4,3,3,22,4,No
56,Female,Married,IT,Executive,2,19060.0,24,16,2,6,1.0,5.0,3,72,Yes,8,44,14,1,1,3,43,1,No
53,Female,Divorced,Marketing,Assistant,1,18963.0,54,6,8,2,3.0,3.0,2,16,No,7,59,0,2,3,3,43,1,No
39,Male,Married,Sales,Executive,5,15595.0,88,10,5,9,1.0,5.0,3,26,No,1,46,2,1,3,2,46,1,No
54,Female,Married,Marketing,Analyst,4,4699.0,48,23,11,1,3.0,5.0,1,82,Yes,2,34,5,1,2,4,42,3,No
37,Female,Divorced,IT,Assistant,5,18344.0,98,14,2,4,2.0,5.0,3,98,No,8,51,10,4,3,3,38,3,Yes
43,Female,Divorced,IT,Executive,3,9174.0,47,3,6,2,4.0,2.0,1,66,No,2,56,0,4,2,3,22,3,Yes
27,Female,Single,Finance,Manager,1,17728.0,89,14,6,9,1.0,2.0,3,41,Yes,1,37,17,4,3,4,5,1,No
49,Female,Married,Sales,Executive,1,3690.0,71,29,14,8,1.0,1.0,1,53,Yes,5,31,0,3,2,3,40,4,Yes
29,Female,Divorced,Finance,Assistant,5,18413.0,36,26,8,9,4.0,2.0,2,39,No,4,30,0,2,2,3,27,3,No
42,Male,Married,HR,Executive,3,10898.0,62,11,12,6,3.0,4.0,4,82,No,4,55,19,1,2,1,5,3,Yes
30,Male,Married,IT,Assistant,5,6579.0,90,11,6,9,3.0,1.0,4,86,No,3,36,12,4,3,2,33,2,No
21,Male,Married,Finance,Assistant,3,14019.0,46,21,3,9,3.0,5.0,3,62,Yes,9,41,10,3,3,1,33,3,No
45,Male,Single,IT,Executive,2,14716.0,97,11,8,7,1.0,5.0,2,70,No,1,43,16,1,4,3,26,4,No
55,Female,Divorced,IT,Executive,2,3199.0,59,4,2,5,2.0,3.0,3,7,Yes,6,52,6,1,4,4,22,2,No
52,Male,Married,HR,Manager,1,11967.0,16,5,9,8,3.0,1.0,4,68,Yes,4,54,6,3,4,2,17,1,Yes
32,Female,Divorced,IT,Executive,2,,92,6,6,5,3.0,,2,92,No,9,54,1,4,3,1,27,4,No
59,Female,Married,Finance,Assistant,5,11820.0,69,22,1,2,4.0,2.0,4,56,No,4,44,15,3,1,4,2,3,No
44,Male,Divorced,Sales,Analyst,3,13249.0,73,14,4,1,,5.0,1,92,Yes,5,33,12,3,2,3,46,2,No
23,Male,Divorced,Marketing,Executive,1,3040.0,47,7,1,0,2.0,5.0,2,62,Yes,4,37,1,1,2,3,20,4,No
38,Female,Divorced,Finance,Executive,2,15496.0,97,6,3,8,2.0,,1,28,No,9,51,3,2,4,2,37,4,Yes
37,Male,Married,,Assistant,1,3878.0,28,14,14,5,2.0,5.0,4,34,Yes,9,40,17,2,1,1,39,1,No
56,Male,Single,Marketing,Analyst,1,,82,22,10,3,2.0,4.0,2,52,No,2,55,6,1,1,1,44,2,No
49,Female,Divorced,IT,Manager,3,18719.0,80,16,6,4,3.0,4.0,4,22,No,1,58,9,3,2,1,47,4,No
38,Female,Single,Finance,Analyst,5,4450.0,88,4,3,7,4.0,5.0,4,11,No,4,49,15,4,1,3,15,1,Yes
42,Female,Divorced,Marketing,Assistant,5,11521.0,73,18,5,0,3.0,5.0,2,16,No,5,53,10,2,1,4,31,1,No
35,Female,Single,Finance,Assistant,4,14246.0,29,26,8,7,2.0,4.0,1,58,No,5,54,16,4,1,1,28,4,Yes
20,Female,Divorced,IT,Assistant,5,13727.0,45,7,8,6,4.0,2.0,1,78,No,7,38,4,2,2,1,41,3,No
31,Female,Single,Finance,Assistant,2,9625.0,43,23,13,8,1.0,1.0,3,82,No,4,53,14,1,3,1,7,3,No
43,Male,Divorced,HR,Analyst,4,10699.0,89,27,9,3,,4.0,3,86,Yes,2,49,4,4,1,1,39,4,No
53,Male,Divorced,Marketing,Analyst,4,12211.0,87,19,12,4,2.0,3.0,3,18,No,4,35,3,4,2,2,45,3,Yes
27,Male,Single,Marketing,Analyst,4,14700.0,61,14,4,7,3.0,4.0,2,53,No,1,54,3,4,1,4,46,4,No
37,Female,Divorced,Marketing,Executive,4,,71,15,14,2,4.0,1.0,3,28,Yes,9,44,7,4,2,4,1,2,No
24,Female,Married,Finance,Assistant,5,10970.0,72,21,5,9,4.0,,1,80,Yes,9,49,13,1,1,4,7,3,No
45,Male,Divorced,IT,Executive,4,8281.0,99,6,4,0,3.0,,4,42,No,4,43,16,4,4,1,7,2,No
49,Male,Divorced,Finance,Executive,2,15721.0,45,10,7,0,,2.0,3,4,No,5,54,10,2,3,1,9,3,Yes
32,Male,Married,Finance,Executive,2,4827.0,67,25,12,9,1.0,2.0,4,98,Yes,9,34,5,2,4,3,11,2,Yes
38,Female,Married,Marketing,Manager,1,7111.0,78,3,9,5,1.0,5.0,4,37,Yes,1,54,11,1,2,3,44,3,No
48,Male,Married,IT,Executive,2,18318.0,96,13,6,1,2.0,2.0,3,10,No,5,30,8,3,3,3,23,1,Yes
22,Male,Single,Sales,Assistant,1,11811.0,16,19,11,8,4.0,4.0,1,21,No,6,50,18,1,3,2,38,4,No
45,Male,Married,IT,Executive,2,3688.0,74,21,11,4,3.0,3.0,4,65,Yes,1,46,5,2,2,4,18,1,No
59,Female,Single,Finance,Assistant,4,13304.0,98,18,2,8,2.0,4.0,4,12,Yes,5,45,4,1,2,4,49,4,Yes
31,Male,Married,HR,Manager,3,,62,3,7,7,4.0,2.0,1,25,Yes,4,30,16,3,1,1,16,1,No
21,Male,Single,IT,Analyst,4,9216.0,62,22,3,7,3.0,,3,36,No,6,50,12,4,1,4,46,1,No
30,Female,Married,Marketing,Assistant,5,14835.0,75,3,8,4,4.0,2.0,1,50,Yes,2,40,12,3,1,4,5,1,No
47,Female,Married,HR,Executive,1,5660.0,18,17,3,1,4.0,1.0,1,32,Yes,3,55,12,4,4,1,46,1,No
37,Female,Divorced,Sales,Assistant,3,13434.0,40,23,9,5,1.0,4.0,3,55,Yes,6,30,4,3,2,4,25,4,No
32,Female,Married,Sales,Executive,2,13490.0,98,7,14,4,2.0,3.0,3,85,No,6,54,13,1,2,4,5,4,Yes
56,Female,Divorced,HR,Analyst,4,8662.0,36,2,1,2,4.0,5.0,4,60,No,8,39,18,2,2,4,30,4,No
41,Male,Married,Sales,Assistant,1,3954.0,57,5,6,9,1.0,3.0,4,6,Yes,9,42,16,1,3,1,43,1,No
31,Male,Married,HR,Executive,1,9453.0,34,9,11,8,2.0,,2,27,Yes,4,59,18,3,2,2,25,3,No
21,Female,Divorced,Finance,Assistant,2,17105.0,62,29,10,6,2.0,3.0,2,4,Yes,9,38,13,4,4,4,4,1,No
56,Female,Divorced,HR,Analyst,1,10412.0,75,3,7,8,3.0,5.0,4,57,No,3,30,12,4,4,3,19,2,No
26,Female,Single,Finance,Analyst,2,15562.0,37,8,3,9,2.0,3.0,1,32,Yes,6,52,8,2,4,2,32,2,No
45,Female,Divorced,Marketing,Analyst,2,15826.0,75,4,6,3,,4.0,2,65,Yes,9,39,3,3,3,2,12,2,No
45,Male,Single,Marketing,Assistant,4,12465.0,94,3,11,2,1.0,,1,68,Yes,2,35,15,3,1,1,7,4,No
43,Male,Married,,Assistant,1,9886.0,77,18,13,1,2.0,2.0,1,86,Yes,3,31,11,1,3,2,36,3,No
31,Female,Divorced,HR,Executive,5,3012.0,33,15,14,4,1.0,3.0,3,86,Yes,3,35,16,4,1,3,6,4,No
35,Female,Divorced,Finance,Analyst,5,7705.0,89,29,10,0,4.0,3.0,2,36,No,5,59,2,2,4,1,44,3,Yes
42,Female,Married,,Executive,4,3697.0,90,25,14,5,4.0,5.0,1,98,No,3,30,6,4,1,1,17,1,No
59,Female,Married,Marketing,Assistant,4,5066.0,27,11,3,1,3.0,1.0,2,67,Yes,2,53,5,4,4,1,14,4,No
28,Male,Married,Marketing,Manager,2,13578.0,16,5,9,8,4.0,5.0,2,5,Yes,7,43,7,3,4,1,2,1,No
51,Female,Married,Sales,Analyst,5,9914.0,65,25,6,4,,5.0,1,43,No,9,50,11,1,2,1,12,3,No
34,Female,Divorced,Marketing,Executive,1,7674.0,89,16,11,1,4.0,3.0,2,69,No,5,36,10,3,3,3,11,3,No
56,Male,Married,IT,Analyst,5,5073.0,15,24,8,3,3.0,,3,91,No,4,39,5,3,1,2,48,3,No
32,Female,Married,Sales,Executive,4,6813.0,55,19,4,5,1.0,,2,76,Yes,4,39,13,1,2,1,33,2,No
24,Male,Divorced,HR,Executive,4,4050.0,24,4,8,3,2.0,2.0,3,70,Yes,1,47,13,2,4,1,2,1,No
30,Female,Single,,Manager,2,5152.0,17,28,5,4,3.0,1.0,4,37,No,9,36,9,1,3,4,24,4,No
29,Female,Divorced,Sales,Assistant,1,10689.0,22,22,8,3,4.0,5.0,1,95,No,9,38,14,1,2,4,16,3,No
32,Male,Single,Sales,Analyst,4,14023.0,94,11,13,3,2.0,3.0,4,62,No,1,35,0,4,4,1,3,4,No
34,Female,Married,Finance,Assistant,1,18638.0,50,26,13,2,2.0,,4,85,Yes,3,33,6,2,4,4,40,2,No
26,Male,Divorced,IT,Executive,5,16323.0,54,12,2,8,1.0,,2,98,Yes,6,47,10,1,4,4,40,1,No
59,Male,Married,IT,Assistant,2,14340.0,53,5,14,2,,2.0,4,39,No,1,55,10,4,3,2,45,4,Yes
47,Male,Divorced,IT,Manager,5,,98,10,13,3,4.0,4.0,1,53,No,5,38,8,2,4,3,9,1,No
51,Female,Single,Marketing,Assistant,4,3173.0,61,10,3,7,4.0,,1,18,No,3,30,7,2,1,2,5,1,No
54,Female,Divorced,Marketing,Executive,4,12616.0,74,19,10,4,4.0,3.0,1,23,Yes,3,35,3,2,4,2,43,3,Yes
34,Male,Married,HR,Executive,1,10254.0,22,5,4,6,,4.0,1,96,No,1,42,16,3,4,4,1,1,No
55,Female,Divorced,HR,Manager,4,10510.0,88,5,1,5,1.0,3.0,4,0,No,2,56,0,2,2,4,16,3,Yes
40,Female,Married,HR,Analyst,1,19832.0,51,25,5,0,2.0,5.0,4,52,No,8,59,2,4,1,1,25,3,No
25,Female,Divorced,Marketing,Manager,3,17389.0,77,4,3,1,4.0,4.0,3,83,Yes,8,50,3,1,1,3,25,1,No
20,Male,Single,Finance,Analyst,4,8835.0,41,24,7,9,1.0,1.0,2,6,Yes,6,56,10,3,3,4,19,4,Yes
23,Male,Divorced,,Executive,5,14961.0,17,4,2,4,2.0,4.0,1,46,Yes,1,33,12,2,1,4,46,2,Yes
30,Female,Divorced,Sales,Assistant,5,19816.0,53,26,14,9,4.0,1.0,4,42,No,1,37,18,4,3,4,18,1,No
45,Male,Divorced,,Executive,1,7945.0,20,2,14,2,2.0,1.0,4,1,Yes,9,45,3,3,1,2,27,4,No
56,Female,Divorced,Finance,Manager,3,4859.0,95,3,11,7,4.0,3.0,4,37,No,4,38,5,1,2,3,9,1,No
42,Female,Single,Sales,Manager,4,6919.0,24,29,14,7,4.0,,3,31,No,7,57,2,4,4,1,38,3,No
48,Female,Married,Sales,Assistant,2,13866.0,99,4,13,1,2.0,2.0,2,68,Yes,5,42,13,1,4,2,21,2,No
40,Male,Divorced,Marketing,Manager,2,9390.0,43,8,1,5,4.0,1.0,2,39,Yes,7,43,0,3,2,3,5,1,Yes
46,Male,Divorced,IT,Executive,5,3548.0,43,9,2,6,,5.0,1,40,Yes,6,38,6,1,1,4,48,3,No
58,Female,Divorced,Finance,Assistant,4,3166.0,34,28,3,6,3.0,2.0,2,1,Yes,5,33,15,4,2,3,30,3,No
59,Male,Single,Marketing,Analyst,2,14952.0,93,28,10,2,2.0,2.0,4,42,Yes,4,57,5,2,3,4,8,3,No
32,Female,Married,IT,Manager,1,6170.0,80,22,5,8,4.0,5.0,1,2,Yes,5,45,8,3,4,2,28,3,No
42,Male,Married,Marketing,Analyst,4,,26,8,6,6,2.0,3.0,4,77,No,4,41,11,2,3,4,17,2,Yes
35,Male,Divorced,,Assistant,5,,27,12,8,0,1.0,1.0,3,85,Yes,7,44,19,4,1,3,37,3,No
49,Male,Divorced,Sales,Manager,3,6401.0,53,10,13,8,1.0,4.0,2,70,No,2,49,14,3,3,1,21,2,Yes
23,Female,Married,Marketing,Assistant,1,9466.0,53,5,4,5,1.0,4.0,1,96,Yes,9,51,2,1,2,4,18,3,No
59,Female,Divorced,IT,Manager,1,18293.0,59,5,4,5,4.0,1.0,3,35,Yes,5,46,17,4,3,3,10,3,No
35,Female,Divorced,Sales,Manager,4,9172.0,99,24,13,6,,3.0,1,14,Yes,3,39,12,2,2,2,6,1,No
50,Male,Divorced,IT,Manager,3,16026.0,55,15,2,1,,4.0,2,81,No,5,47,19,2,4,2,44,1,No
44,Female,Single,IT,Assistant,1,3542.0,94,20,3,1,4.0,2.0,3,96,No,9,40,10,1,1,4,37,2,No
31,Female,Single,Sales,Assistant,3,12531.0,57,29,3,3,4.0,3.0,4,71,No,2,53,2,4,4,4,23,3,No
45,Female,Married,IT,Executive,5,14776.0,76,3,2,1,1.0,5.0,1,14,Yes,8,34,3,1,1,3,18,3,No
56,Female,Single,HR,Executive,1,11759.0,17,26,1,6,3.0,1.0,3,94,Yes,1,58,14,3,2,3,45,1,No
52,Male,Single,Marketing,Assistant,2,13937.0,23,2,2,9,3.0,4.0,3,27,No,7,55,17,3,4,2,14,2,Yes
47,Male,Married,Sales,Assistant,5,,58,15,5,8,3.0,1.0,3,51,Yes,7,54,5,3,4,1,32,2,No
28,Female,Single,Sales,Manager,5,13421.0,48,13,8,1,3.0,5.0,2,69,Yes,7,34,7,1,2,2,20,2,No
31,Male,Married,,Executive,1,17465.0,33,28,5,0,2.0,4.0,2,43,No,7,56,5,1,2,2,37,4,No
24,Male,Divorced,HR,Executive,2,8773.0,32,24,12,0,2.0,1.0,2,35,Yes,3,40,2,4,4,1,5,1,No
47,Male,Married,HR,Assistant,3,17466.0,60,12,3,1,1.0,5.0,2,47,Yes,3,37,4,2,4,2,25,1,No
54,Male,Married,HR,Executive,2,9310.0,55,14,7,2,4.0,,2,8,Yes,2,42,9,3,3,3,35,2,Yes
24,Male,Married,Finance,Assistant,5,7480.0,63,12,4,0,3.0,5.0,3,54,Yes,9,51,15,4,1,2,22,1,No
53,Female,Divorced,Sales,Executive,1,16866.0,66,15,7,7,4.0,3.0,3,38,No,3,30,11,4,4,1,8,4,No
53,Male,Divorced,IT,Analyst,2,10259.0,88,21,8,5,4.0,,4,54,No,6,37,1,2,2,3,35,4,No
32,Female,Divorced,Sales,Analyst,2,6536.0,57,28,3,2,2.0,5.0,2,67,No,4,36,17,1,4,3,11,4,No
58,Female,Married,Sales,Executive,5,19142.0,24,22,10,8,4.0,2.0,1,57,No,3,30,10,2,4,4,1,3,No
33,Female,Married,Sales,Assistant,3,,99,29,1,3,4.0,1.0,4,38,Yes,5,54,2,3,2,3,32,3,No
30,Male,Married,HR,Analyst,2,16830.0,52,25,8,8,3.0,1.0,4,56,Yes,5,47,17,3,2,4,26,3,No
57,Male,Married,HR,Manager,2,16993.0,52,13,6,4,,2.0,1,80,No,1,34,0,3,4,4,32,2,No
23,Male,Married,Finance,Assistant,4,10430.0,61,3,3,8,2.0,4.0,4,80,No,7,46,1,4,3,3,32,4,Yes
